ZIP,YEAR,AMPUTATIONS
30461,2018,5
30461,2016,6
30461,2019,7
31407,2016,2
31407,2020,4
31407,2019,5
31407,2018,9
31407,2017,10
30110,2016,2
30110,2017,5
30110,2020,5
30110,2018,6
30110,2019,6
30317,2018,1
30317,2016,4
30317,2019,5
30317,2020,6
30317,2017,7
30401,2019,8
30401,2016,10
30401,2018,10
30401,2020,10
30401,2017,12
29520,2020,1
31523,2018,4
31523,2019,4
31523,2016,6
31523,2017,7
31523,2020,11
30107,2016,1
30107,2017,1
30107,2018,2
30107,2020,7
30107,2019,12
31632,2016,2
31632,2018,2
31632,2019,2
31632,2020,3
31632,2017,5
29936,2017,1
29936,2019,1
29936,2020,3
29936,2016,4
29936,2018,7
31014,2019,7
31014,2018,8
31014,2020,9
31014,2017,10
30204,2017,3
30204,2016,7
30204,2019,7
30204,2018,12
30204,2020,14
36272,2017,1
36272,2020,1
36272,2016,2
36272,2019,2
36272,2018,3
36877,2018,4
36877,2017,5
36877,2016,6
36877,2020,7
29626,2020,1
30427,2016,1
30427,2019,1
30427,2017,4
30427,2020,4
30427,2018,7
30523,2016,2
30523,2020,2
30523,2017,4
30523,2019,6
30523,2018,7
29601,2017,1
30642,2016,2
30642,2017,5
30642,2018,8
30642,2019,10
30642,2020,13
32344,2018,1
30054,2020,7
30054,2016,8
30054,2019,10
30054,2018,11
30054,2017,12
29829,2017,2
29829,2018,6
29829,2020,6
29829,2019,8
31415,2016,10
31415,2020,10
31415,2017,15
31415,2018,18
31415,2019,19
30467,2020,6
30467,2019,10
30467,2016,11
30467,2018,11
30467,2017,12
30513,2016,1
30513,2020,1
30513,2018,3
30513,2017,5
30513,2019,8
31036,2016,5
31036,2017,5
31036,2019,7
31036,2020,7
31036,2018,11
30650,2018,2
30650,2020,4
30650,2016,5
30650,2017,7
30650,2019,11
29010,2020,1
31791,2016,6
31791,2017,7
31791,2018,8
31791,2020,8
31791,2019,23
30436,2016,3
30436,2017,5
30436,2020,5
30436,2018,6
30436,2019,6
36863,2016,1
36863,2020,1
36863,2017,4
36863,2018,5
30622,2016,1
30622,2017,1
30622,2018,1
30622,2020,3
30622,2019,5
31820,2019,1
31820,2020,1
31820,2016,2
31820,2017,2
31820,2018,3
33896,2017,1
29920,2018,1
29812,2020,8
29812,2018,9
29812,2019,9
29812,2016,10
29812,2017,12
35768,2020,1
30313,2017,3
30313,2018,3
30313,2020,3
30313,2016,4
30313,2019,7
32340,2016,2
32340,2018,2
32340,2020,2
32340,2019,3
30529,2016,5
30529,2020,8
30529,2017,10
30529,2018,12
30529,2019,17
32333,2016,1
29138,2017,1
29138,2018,2
29138,2019,2
36274,2016,1
36274,2017,1
36274,2019,4
