ZIP,YEAR,AMPUTATIONS
31562,2019,*
31569,2019,*
31601,2019,*
31605,2019,*
31756,2019,*
31776,2019,*
31779,2019,*
31794,2019,*
32041,2019,*
32050,2019,*
32085,2019,*
32123,2019,*
32125,2019,*
32203,2019,*
32315,2019,*
32360,2019,*
32402,2019,*
32457,2019,*
32549,2019,*
32588,2019,*
32614,2019,*
32644,2019,*
32655,2019,*
32772,2019,*
32794,2019,*
32855,2019,*
32857,2019,*
32859,2019,*
32872,2019,*
32961,2019,*
33008,2019,*
33163,2019,*
33164,2019,*
33265,2019,*
33302,2019,*
33346,2019,*
33419,2019,*
33420,2019,*
33421,2019,*
33454,2019,*
33468,2019,*
33475,2019,*
33482,2019,*
33508,2019,*
33550,2019,*
33672,2019,*
33680,2019,*
33780,2019,*
33802,2019,*
33840,2019,*
33845,2019,*
33906,2019,*
33994,2019,*
34133,2019,*
34265,2019,*
34276,2019,*
34421,2019,*
34477,2019,*
34489,2019,*
34697,2019,*
34745,2019,*
34778,2019,*
34958,2019,*
36427,2019,*
37075,2019,*
37203,2019,*
37640,2019,*
39120,2019,*
39553,2019,*
39701,2019,*
39819,2019,*
39827,2019,*
39834,2019,*
39870,2019,*
40165,2019,*
40207,2019,*
41005,2019,*
41039,2019,*
41095,2019,*
42408,2019,*
43008,2019,*
43017,2019,*
43460,2019,*
43551,2019,*
44145,2019,*
44313,2019,*
44442,2019,*
44647,2019,*
45371,2019,*
46208,2019,*
46304,2019,*
46534,2019,*
46565,2019,*
46725,2019,*
48042,2019,*
48083,2019,*
48114,2019,*
48184,2019,*
48439,2019,*
48632,2019,*
49004,2019,*
49246,2019,*
50322,2019,*
50707,2019,*
51351,2019,*
52223,2019,*
53219,2019,*
53965,2019,*
54112,2019,*
55112,2019,*
55346,2019,*
55746,2019,*
56628,2019,*
60433,2019,*
62864,2019,*
64735,2019,*
65203,2019,*
66056,2019,*
70458,2019,*
74014,2019,*
75022,2019,*
75070,2019,*
75103,2019,*
77086,2019,*
79602,2019,*
88012,2019,*
90740,2019,*
92325,2019,*
94403,2019,*
98402,2019,*
99615,2019,*
7,2020,46
9,2020,14
32163,2020,8
0,2020,6
32056,2020,5
32704,2020,5
31537,2020,*
31548,2020,*
32747,2020,*
33672,2020,*
48911,2020,*
31562,2020,*
31792,2020,*
32192,2020,*
33836,2020,*
34265,2020,*
34477,2020,*
39815,2020,*
803,2020,*
22180,2020,*
31021,2020,*
31520,2020,*
31791,2020,*
32041,2020,*
32105,2020,*
32655,2020,*
32794,2020,*
32872,2020,*
33061,2020,*
33163,2020,*
33243,2020,*
33335,2020,*
33475,2020,*
33586,2020,*
33681,2020,*
33902,2020,*
33970,2020,*
34421,2020,*
34749,2020,*
34954,2020,*
39817,2020,*
48021,2020,*
48439,2020,*
52501,2020,*
54481,2020,*
89410,2020,*
725,2020,*
801,2020,*
802,2020,*
820,2020,*
841,2020,*
959,2020,*
2030,2020,*
2301,2020,*
2568,2020,*
3109,2020,*
3592,2020,*
4281,2020,*
4345,2020,*
6033,2020,*
7446,2020,*
7601,2020,*
7660,2020,*
8084,2020,*
8221,2020,*
8831,2020,*
10009,2020,*
10027,2020,*
10457,2020,*
11209,2020,*
11211,2020,*
11783,2020,*
12211,2020,*
12302,2020,*
13121,2020,*
13126,2020,*
13904,2020,*
14059,2020,*
14207,2020,*
14626,2020,*
14843,2020,*
14891,2020,*
16025,2020,*
18301,2020,*
19809,2020,*
20640,2020,*
20677,2020,*
20733,2020,*
21090,2020,*
23666,2020,*
27263,2020,*
28105,2020,*
30024,2020,*
30025,2020,*
30097,2020,*
30204,2020,*
30350,2020,*
30605,2020,*
31072,2020,*
31501,2020,*
31539,2020,*
31558,2020,*
31569,2020,*
31639,2020,*
31705,2020,*
31730,2020,*
31757,2020,*
32050,2020,*
32120,2020,*
32135,2020,*
32158,2020,*
32175,2020,*
32178,2020,*
32182,2020,*
32235,2020,*
32326,2020,*
32362,2020,*
32402,2020,*
32412,2020,*
32417,2020,*
32522,2020,*
32610,2020,*
32644,2020,*
32706,2020,*
32721,2020,*
32728,2020,*
32733,2020,*
32756,2020,*
32772,2020,*
32777,2020,*
32793,2020,*
32795,2020,*
32802,2020,*
32854,2020,*
32857,2020,*
32924,2020,*
32961,2020,*
33045,2020,*
33077,2020,*
33081,2020,*
33102,2020,*
33151,2020,*
33164,2020,*
33310,2020,*
33329,2020,*
33402,2020,*
33568,2020,*
33679,2020,*
33684,2020,*
33687,2020,*
33689,2020,*
33780,2020,*
33820,2020,*
33826,2020,*
33845,2020,*
33885,2020,*
33910,2020,*
33915,2020,*
34133,2020,*
34143,2020,*
34220,2020,*
34270,2020,*
34276,2020,*
34282,2020,*
34451,2020,*
34478,2020,*
34489,2020,*
34770,2020,*
34985,2020,*
34995,2020,*
37724,2020,*
37854,2020,*
38478,2020,*
38555,2020,*
38572,2020,*
39825,2020,*
39842,2020,*
40299,2020,*
41847,2020,*
43130,2020,*
43228,2020,*
43551,2020,*
43615,2020,*
44485,2020,*
45831,2020,*
46307,2020,*
46706,2020,*
46901,2020,*
47720,2020,*
47906,2020,*
48240,2020,*
48380,2020,*
48430,2020,*
48507,2020,*
48706,2020,*
48855,2020,*
49036,2020,*
49090,2020,*
50511,2020,*
52405,2020,*
53110,2020,*
54703,2020,*
54880,2020,*
58849,2020,*
60510,2020,*
60552,2020,*
60559,2020,*
62946,2020,*
63366,2020,*
67220,2020,*
70094,2020,*
70634,2020,*
75110,2020,*
76036,2020,*
76548,2020,*
78207,2020,*
80111,2020,*
83607,2020,*
85306,2020,*
85607,2020,*
90063,2020,*
92109,2020,*
94103,2020,*
97702,2020,*
98661,2020,*
